State,Year,Quarter,HPI
OR,1979,1,95.87
OR,1979,2,96.12
OR,1979,3,98.27
OR,1979,4,100.07
OR,1980,1,100
OR,1980,2,98.75
OR,1980,3,105.41
OR,1980,4,101.93
OR,1981,1,97.6
OR,1981,2,99.11
OR,1981,3,96.26
OR,1981,4,88.79
OR,1982,1,96.71
OR,1982,2,92.94
OR,1982,3,96.15
OR,1982,4,102.54
OR,1983,1,98.52
OR,1983,2,100.31
OR,1983,3,99.2
OR,1983,4,98.54
OR,1984,1,98.77
OR,1984,2,97.75
OR,1984,3,96.04
OR,1984,4,99.32
OR,1985,1,97.99
OR,1985,2,97.88
OR,1985,3,96.94
OR,1985,4,97.19
OR,1986,1,97.95
OR,1986,2,98.73
OR,1986,3,99.51
OR,1986,4,97.83
OR,1987,1,99.99
OR,1987,2,100.37
OR,1987,3,99.45
OR,1987,4,98.76
OR,1988,1,100.76
OR,1988,2,101.48
OR,1988,3,105.05
OR,1988,4,105.65
OR,1989,1,107.96
OR,1989,2,110.45
OR,1989,3,113.79
OR,1989,4,116.63
OR,1990,1,120.75
OR,1990,2,126.97
OR,1990,3,131.7
OR,1990,4,134.07
OR,1991,1,136.35
OR,1991,2,139.51
OR,1991,3,141.92
OR,1991,4,144.87
OR,1992,1,147.92
OR,1992,2,149.76
OR,1992,3,153.4
OR,1992,4,156.3
OR,1993,1,158.45
OR,1993,2,161.61
OR,1993,3,165.38
OR,1993,4,168.84
OR,1994,1,173.13
OR,1994,2,179.2
OR,1994,3,183.61
OR,1994,4,186.74
OR,1995,1,190.89
OR,1995,2,195.56
OR,1995,3,200.47
OR,1995,4,203.73
OR,1996,1,207.72
OR,1996,2,210.8
OR,1996,3,214.22
OR,1996,4,217.72
OR,1997,1,221.31
OR,1997,2,223.87
OR,1997,3,228.49
OR,1997,4,231.3
OR,1998,1,234.81
OR,1998,2,236.1
OR,1998,3,238.51
OR,1998,4,240.72
OR,1999,1,241.85
OR,1999,2,243.26
OR,1999,3,244.02
OR,1999,4,244.9
OR,2000,1,247.42
OR,2000,2,249.08
OR,2000,3,251.45
OR,2000,4,254.14
OR,2001,1,261.05
OR,2001,2,263.53
OR,2001,3,265.89
OR,2001,4,268.17
OR,2002,1,271.6
OR,2002,2,273.5
OR,2002,3,278.19
OR,2002,4,280.41
OR,2003,1,283.34
OR,2003,2,285.96
OR,2003,3,289.99
OR,2003,4,297.34
OR,2004,1,301.13
OR,2004,2,310.13
OR,2004,3,323.9
OR,2004,4,331.4
OR,2005,1,341.43
OR,2005,2,359.66
OR,2005,3,379.7
OR,2005,4,396.2
OR,2006,1,410.47
OR,2006,2,427.15
OR,2006,3,438.34
OR,2006,4,446.57
OR,2007,1,451.69
OR,2007,2,456.83
OR,2007,3,454.54
OR,2007,4,456.13
OR,2008,1,453.51
OR,2008,2,445.38
OR,2008,3,430.9
OR,2008,4,424.61
OR,2009,1,422.1
OR,2009,2,405.84
OR,2009,3,391.76
OR,2009,4,384.68
OR,2010,1,377.8
OR,2010,2,372.29
OR,2010,3,372.44
OR,2010,4,366.86
OR,2011,1,351.56
OR,2011,2,341.3
OR,2011,3,344.41
OR,2011,4,347.8
OR,2012,1,341.68
OR,2012,2,338.24
OR,2012,3,345.5
OR,2012,4,351.1
OR,2013,1,353.83
OR,2013,2,363.59
OR,2013,3,373.77
OR,2013,4,378.45
OR,2014,1,383.93
OR,2014,2,396.54
OR,2014,3,403.39
OR,2014,4,407.59
OR,2015,1,414.11
OR,2015,2,428.26
OR,2015,3,441.61
OR,2015,4,448.75
OR,2016,1,458.41
OR,2016,2,475.21
OR,2016,3,489.53
OR,2016,4,497.22
OR,2017,1,502.6
OR,2017,2,518.59
OR,2017,3,527.7
OR,2017,4,530.93
OR,2018,1,538.53
OR,2018,2,551.87
OR,2018,3,558.01
OR,2018,4,559.17
OR,2019,1,565.54
OR,2019,2,574.9
OR,2019,3,581.71
OR,2019,4,587.26
OR,2020,1,592.91
OR,2020,2,600.53
OR,2020,3,610.78
OR,2020,4,627.5
OR,2021,1,648.31
OR,2021,2,691.89
OR,2021,3,734.19
OR,2021,4,753.22
PA,1975,1,70.79
PA,1975,2,69.59
PA,1975,3,74.17
PA,1975,4,71.85
PA,1976,1,72.72
PA,1976,2,76.76
PA,1976,3,77.45
PA,1976,4,75.16
PA,1977,1,74.6
PA,1977,2,80.35
PA,1977,3,80.92
PA,1977,4,83.42
PA,1978,1,84.17
PA,1978,2,87.54
PA,1978,3,86.47
PA,1978,4,87.8
PA,1979,1,92.55
PA,1979,2,97.02
PA,1979,3,96.37
PA,1979,4,98.85
PA,1980,1,100
PA,1980,2,96.24
PA,1980,3,101.55
PA,1980,4,101.63
PA,1981,1,101.77
PA,1981,2,103.98
PA,1981,3,104.45
PA,1981,4,101.47
PA,1982,1,103.74
PA,1982,2,104.02
PA,1982,3,104.48
PA,1982,4,105.32
PA,1983,1,108.74
PA,1983,2,110.48
PA,1983,3,112.93
PA,1983,4,113.8
PA,1984,1,113.77
PA,1984,2,116.89
PA,1984,3,118.71
PA,1984,4,119.6
PA,1985,1,121.15
PA,1985,2,124.27
PA,1985,3,126.74
PA,1985,4,128.44
PA,1986,1,131.45
PA,1986,2,135.15
PA,1986,3,139.76
PA,1986,4,144.38
PA,1987,1,149.18
PA,1987,2,155.2
PA,1987,3,162.82
PA,1987,4,168.44
PA,1988,1,171.76
PA,1988,2,179
PA,1988,3,183.76
PA,1988,4,185.44
PA,1989,1,187.71
PA,1989,2,189.04
PA,1989,3,193.22
PA,1989,4,195.58
PA,1990,1,195.89
PA,1990,2,196.18
PA,1990,3,196.72
PA,1990,4,196
PA,1991,1,197.57
PA,1991,2,199.15
PA,1991,3,199.27
PA,1991,4,202.86
PA,1992,1,203.94
PA,1992,2,203.57
PA,1992,3,205.51
PA,1992,4,206.83
PA,1993,1,206.49
PA,1993,2,207.94
PA,1993,3,208.69
PA,1993,4,210.55
PA,1994,1,210.49
PA,1994,2,209.31
PA,1994,3,207.64
PA,1994,4,206.02
PA,1995,1,205.43
PA,1995,2,208.83
PA,1995,3,212.45
PA,1995,4,213.65
PA,1996,1,216.36
PA,1996,2,213.85
PA,1996,3,213.07
PA,1996,4,214.47
PA,1997,1,215.86
PA,1997,2,215.71
PA,1997,3,217.84
PA,1997,4,220.07
PA,1998,1,223.61
PA,1998,2,224.06
PA,1998,3,224.91
PA,1998,4,227.91
PA,1999,1,229.47
PA,1999,2,230.13
PA,1999,3,231.13
PA,1999,4,232.21
PA,2000,1,234.51
PA,2000,2,237.96
PA,2000,3,240.45
PA,2000,4,243.31
PA,2001,1,249.59
PA,2001,2,253.57
PA,2001,3,256.97
PA,2001,4,260.22
PA,2002,1,264.22
PA,2002,2,268.85
PA,2002,3,274.39
PA,2002,4,279.16
PA,2003,1,282.35
PA,2003,2,286.03
PA,2003,3,291.95
PA,2003,4,300.6
PA,2004,1,305.84
PA,2004,2,313.87
PA,2004,3,326.84
PA,2004,4,334.15
PA,2005,1,341.09
PA,2005,2,352.79
PA,2005,3,364.37
PA,2005,4,371.89
PA,2006,1,378.59
PA,2006,2,382.81
PA,2006,3,387.17
PA,2006,4,391.73
PA,2007,1,395.16
PA,2007,2,396.82
PA,2007,3,395.01
PA,2007,4,396.71
PA,2008,1,399.52
PA,2008,2,394.53
PA,2008,3,387.77
PA,2008,4,387.26
PA,2009,1,391.14
PA,2009,2,385.34
PA,2009,3,378.03
PA,2009,4,376.73
PA,2010,1,374.22
PA,2010,2,372.28
PA,2010,3,376.74
PA,2010,4,375.81
PA,2011,1,369.97
PA,2011,2,364.89
PA,2011,3,365.37
PA,2011,4,366.84
PA,2012,1,363.79
PA,2012,2,362.11
PA,2012,3,364.02
PA,2012,4,365.06
PA,2013,1,365.25
PA,2013,2,366.5
PA,2013,3,368.06
PA,2013,4,367.36
PA,2014,1,367.34
PA,2014,2,372.07
PA,2014,3,374.75
PA,2014,4,375.49
PA,2015,1,379.53
PA,2015,2,381.99
PA,2015,3,383.7
PA,2015,4,384.22
PA,2016,1,385.97
PA,2016,2,392.18
PA,2016,3,396.25
PA,2016,4,397.15
PA,2017,1,398.09
PA,2017,2,405.31
PA,2017,3,410.24
PA,2017,4,411.42
PA,2018,1,416.06
PA,2018,2,421.79
PA,2018,3,425.89
PA,2018,4,426.12
PA,2019,1,430.72
PA,2019,2,438.94
PA,2019,3,444.65
PA,2019,4,447.66
PA,2020,1,453.44
PA,2020,2,457.13
PA,2020,3,466.71
PA,2020,4,474.97
PA,2021,1,486.41
PA,2021,2,507.7
PA,2021,3,532.65
PA,2021,4,543.83
RI,1975,1,61.5
RI,1975,2,66.04
RI,1975,3,64.9
RI,1975,4,67.13
RI,1976,1,65.94
RI,1976,2,68.96
RI,1976,3,70.63
RI,1976,4,69.59
RI,1977,1,69.48
RI,1977,2,72.47
RI,1977,3,75.21
RI,1977,4,77.47
RI,1978,1,80.18
RI,1978,2,81.91
RI,1978,3,84.81
RI,1978,4,87.64
RI,1979,1,90.72
RI,1979,2,92.46
RI,1979,3,93.15
RI,1979,4,100.77
RI,1980,1,100
RI,1980,2,102.86
RI,1980,3,102.04
RI,1980,4,98.24
RI,1981,1,94.91
RI,1981,2,106.12
RI,1981,3,103.6
RI,1981,4,101.57
RI,1982,1,105.59
RI,1982,2,103.23
RI,1982,3,102.86
RI,1982,4,108.44
RI,1983,1,109.56
RI,1983,2,111.39
RI,1983,3,119.04
RI,1983,4,120.84
RI,1984,1,119.26
RI,1984,2,120.92
RI,1984,3,126.94
RI,1984,4,128.53
RI,1985,1,131.3
RI,1985,2,137.64
RI,1985,3,142.01
RI,1985,4,150.57
RI,1986,1,154.78
RI,1986,2,162.45
RI,1986,3,173.59
RI,1986,4,189.89
RI,1987,1,203.38
RI,1987,2,215.1
RI,1987,3,230.96
RI,1987,4,240.85
RI,1988,1,248.95
RI,1988,2,252.35
RI,1988,3,254.84
RI,1988,4,256.85
RI,1989,1,258.99
RI,1989,2,260.16
RI,1989,3,266.04
RI,1989,4,267.19
RI,1990,1,264.24
RI,1990,2,259.8
RI,1990,3,260.21
RI,1990,4,254.77
RI,1991,1,255.39
RI,1991,2,250.02
RI,1991,3,247.08
RI,1991,4,250.1
RI,1992,1,248.8
RI,1992,2,245.38
RI,1992,3,245.51
RI,1992,4,246.48
RI,1993,1,245.13
RI,1993,2,245.36
RI,1993,3,244.66
RI,1993,4,246.97
RI,1994,1,245.59
RI,1994,2,239.37
RI,1994,3,234.92
RI,1994,4,232.22
RI,1995,1,234.16
RI,1995,2,236.7
RI,1995,3,240.88
RI,1995,4,242.98
RI,1996,1,245.59
RI,1996,2,240.57
RI,1996,3,237.03
RI,1996,4,238.73
RI,1997,1,240.25
RI,1997,2,238.47
RI,1997,3,243.68
RI,1997,4,246.41
RI,1998,1,250.54
RI,1998,2,249.35
RI,1998,3,251.74
RI,1998,4,254.64
RI,1999,1,256.67
RI,1999,2,259.03
RI,1999,3,264.57
RI,1999,4,269.24
RI,2000,1,277.78
RI,2000,2,286.23
RI,2000,3,295.25
RI,2000,4,300.76
RI,2001,1,306.72
RI,2001,2,317.24
RI,2001,3,329.48
RI,2001,4,336.45
RI,2002,1,349.43
RI,2002,2,366.61
RI,2002,3,380.57
RI,2002,4,392.51
RI,2003,1,404.16
RI,2003,2,413.75
RI,2003,3,431.02
RI,2003,4,459.21
RI,2004,1,470.11
RI,2004,2,491.42
RI,2004,3,526.02
RI,2004,4,539.54
RI,2005,1,550.56
RI,2005,2,573.15
RI,2005,3,585.93
RI,2005,4,594.83
RI,2006,1,600.25
RI,2006,2,600.28
RI,2006,3,598.66
RI,2006,4,598.23
RI,2007,1,598.15
RI,2007,2,586.97
RI,2007,3,575.99
RI,2007,4,573.45
RI,2008,1,567.31
RI,2008,2,544.76
RI,2008,3,519.7
RI,2008,4,513.64
RI,2009,1,516.77
RI,2009,2,493.63
RI,2009,3,481.11
RI,2009,4,481.39
RI,2010,1,473.61
RI,2010,2,466.73
RI,2010,3,474.17
RI,2010,4,473.16
RI,2011,1,461.55
RI,2011,2,446.04
RI,2011,3,446.89
RI,2011,4,449.92
RI,2012,1,443.11
RI,2012,2,434.84
RI,2012,3,436.8
RI,2012,4,439.21
RI,2013,1,436.87
RI,2013,2,437.6
RI,2013,3,438.06
RI,2013,4,435.44
RI,2014,1,437.53
RI,2014,2,445.14
RI,2014,3,452.93
RI,2014,4,456.04
RI,2015,1,460.16
RI,2015,2,469.67
RI,2015,3,471.67
RI,2015,4,474.79
RI,2016,1,476.24
RI,2016,2,486.06
RI,2016,3,495.02
RI,2016,4,502.84
RI,2017,1,505.53
RI,2017,2,515.02
RI,2017,3,524.92
RI,2017,4,531.7
RI,2018,1,541.9
RI,2018,2,549.09
RI,2018,3,556.13
RI,2018,4,558.06
RI,2019,1,563.11
RI,2019,2,573.82
RI,2019,3,580.33
RI,2019,4,587.74
RI,2020,1,592.86
RI,2020,2,600.25
RI,2020,3,612.19
RI,2020,4,630.75
RI,2021,1,647.63
RI,2021,2,687.2
RI,2021,3,730.49
RI,2021,4,751.24
SC,1975,1,75.41
SC,1975,2,69.85
SC,1975,3,72.28
SC,1975,4,70.11
SC,1976,1,71.03
SC,1976,2,77.47
SC,1976,3,76.64
SC,1976,4,75.68
SC,1977,1,75.83
SC,1977,2,79.19
SC,1977,3,81.49
SC,1977,4,82.92
SC,1978,1,82.51
SC,1978,2,86.92
SC,1978,3,88.36
SC,1978,4,89.8
SC,1979,1,94
SC,1979,2,95.95
SC,1979,3,97.8
SC,1979,4,100.41
SC,1980,1,100
SC,1980,2,104.02
SC,1980,3,109.32
SC,1980,4,106.21
SC,1981,1,113.61
SC,1981,2,115.98
SC,1981,3,118.02
SC,1981,4,115.93
SC,1982,1,119.55
SC,1982,2,118.96
SC,1982,3,120.6
SC,1982,4,120.51
SC,1983,1,124.18
SC,1983,2,121.68
SC,1983,3,124.75
SC,1983,4,120.98
SC,1984,1,127.68
SC,1984,2,126.21
SC,1984,3,124.05
SC,1984,4,128.35
SC,1985,1,131.26
SC,1985,2,131.54
SC,1985,3,132.33
SC,1985,4,132.74
SC,1986,1,135.97
SC,1986,2,136.99
SC,1986,3,138.89
SC,1986,4,141.02
SC,1987,1,143.66
SC,1987,2,145.11
SC,1987,3,145.11
SC,1987,4,145.91
SC,1988,1,148.39
SC,1988,2,150.42
SC,1988,3,151.56
SC,1988,4,152.21
SC,1989,1,154.66
SC,1989,2,154.76
SC,1989,3,158.22
SC,1989,4,158.6
SC,1990,1,160.17
SC,1990,2,161.62
SC,1990,3,163
SC,1990,4,161.92
SC,1991,1,163.75
SC,1991,2,165.37
SC,1991,3,166.38
SC,1991,4,169.02
SC,1992,1,169.9
SC,1992,2,170.13
SC,1992,3,172.69
SC,1992,4,173.29
SC,1993,1,173.57
SC,1993,2,175.21
SC,1993,3,177.35
SC,1993,4,178.14
SC,1994,1,179.09
SC,1994,2,180.35
SC,1994,3,181.12
SC,1994,4,181.66
SC,1995,1,183.23
SC,1995,2,185.51
SC,1995,3,187.92
SC,1995,4,190.19
SC,1996,1,192.92
SC,1996,2,193.78
SC,1996,3,195.27
SC,1996,4,198.1
SC,1997,1,199.38
SC,1997,2,201.87
SC,1997,3,205.15
SC,1997,4,207.92
SC,1998,1,211.03
SC,1998,2,213.18
SC,1998,3,216.28
SC,1998,4,219.18
SC,1999,1,222.29
SC,1999,2,225.36
SC,1999,3,227.64
SC,1999,4,229.57
SC,2000,1,231.95
SC,2000,2,234.78
SC,2000,3,237.56
SC,2000,4,240.8
SC,2001,1,247.08
SC,2001,2,249.87
SC,2001,3,251.73
SC,2001,4,254.67
SC,2002,1,256.14
SC,2002,2,257.59
SC,2002,3,261.64
SC,2002,4,263.87
SC,2003,1,265.34
SC,2003,2,268.04
SC,2003,3,269.62
SC,2003,4,272.17
SC,2004,1,275.3
SC,2004,2,277.69
SC,2004,3,282.99
SC,2004,4,288.25
SC,2005,1,293.21
SC,2005,2,298.24
SC,2005,3,305.8
SC,2005,4,312.56
SC,2006,1,316.94
SC,2006,2,322.18
SC,2006,3,326.92
SC,2006,4,335.11
SC,2007,1,337.06
SC,2007,2,339.57
SC,2007,3,339.18
SC,2007,4,343.76
SC,2008,1,346.11
SC,2008,2,344.31
SC,2008,3,338.15
SC,2008,4,339.12
SC,2009,1,343.25
SC,2009,2,338.95
SC,2009,3,328.81
SC,2009,4,325.06
SC,2010,1,320.85
SC,2010,2,315.8
SC,2010,3,320.35
SC,2010,4,317.79
SC,2011,1,309.43
SC,2011,2,301.93
SC,2011,3,304.46
SC,2011,4,307.62
SC,2012,1,302.48
SC,2012,2,301.04
SC,2012,3,303.37
SC,2012,4,303.43
SC,2013,1,303.02
SC,2013,2,303.97
SC,2013,3,304.49
SC,2013,4,303.68
SC,2014,1,304.99
SC,2014,2,310.07
SC,2014,3,313.59
SC,2014,4,316.05
SC,2015,1,321.86
SC,2015,2,325.21
SC,2015,3,328.43
SC,2015,4,332.2
SC,2016,1,334.98
SC,2016,2,341.1
SC,2016,3,348.62
SC,2016,4,349.49
SC,2017,1,353.44
SC,2017,2,359.7
SC,2017,3,366.67
SC,2017,4,368.77
SC,2018,1,376.98
SC,2018,2,381.51
SC,2018,3,386.79
SC,2018,4,388.41
SC,2019,1,393.71
SC,2019,2,401.94
SC,2019,3,407.07
SC,2019,4,411.12
SC,2020,1,416.89
SC,2020,2,420.14
SC,2020,3,427.5
SC,2020,4,436.07
SC,2021,1,445.83
SC,2021,2,470.22
SC,2021,3,497.11
SC,2021,4,519.47
SD,1975,1,75.07
SD,1975,2,70.26
SD,1975,3,65.14
SD,1975,4,63.85
SD,1976,1,62.91
SD,1976,2,65.8
SD,1976,3,68.73
SD,1976,4,66.63
SD,1977,1,62.84
SD,1977,2,70.38
SD,1977,3,79.16
SD,1977,4,81.51
SD,1978,1,76.04
SD,1978,2,84.23
SD,1978,3,85.75
SD,1978,4,85.63
SD,1979,1,89.42
SD,1979,2,90.7
SD,1979,3,99.42
SD,1979,4,90.71
SD,1980,1,100
SD,1980,2,107.01
SD,1980,3,98.03
SD,1980,4,95.05
SD,1981,1,92.31
SD,1981,2,98.54
SD,1981,3,104.17
SD,1981,4,86.79
SD,1982,1,68.8
SD,1982,2,110.21
SD,1982,3,106.64
SD,1982,4,118.61
SD,1983,1,100.75
SD,1983,2,121.53
SD,1983,3,100.9
SD,1983,4,99.07
SD,1984,1,113.61
SD,1984,2,109.53
SD,1984,3,117.9
SD,1984,4,106.9
SD,1985,1,110.42
SD,1985,2,108.96
SD,1985,3,112.88
SD,1985,4,112.77
SD,1986,1,117.05
SD,1986,2,118.05
SD,1986,3,113.9
SD,1986,4,117.08
SD,1987,1,120.73
SD,1987,2,118.44
SD,1987,3,117.61
SD,1987,4,119.16
SD,1988,1,115.11
SD,1988,2,115.61
SD,1988,3,118.54
SD,1988,4,116.58
SD,1989,1,120.68
SD,1989,2,117.08
SD,1989,3,121.84
SD,1989,4,119.3
SD,1990,1,119.78
SD,1990,2,125.43
SD,1990,3,126.03
SD,1990,4,125.41
SD,1991,1,127.99
SD,1991,2,131.49
SD,1991,3,130.21
SD,1991,4,132.88
SD,1992,1,136.45
SD,1992,2,136.57
SD,1992,3,140.45
SD,1992,4,142.14
SD,1993,1,143.68
SD,1993,2,147.37
SD,1993,3,150.07
SD,1993,4,152.23
SD,1994,1,155.98
SD,1994,2,158.23
SD,1994,3,159.52
SD,1994,4,162.67
SD,1995,1,160.49
SD,1995,2,166.12
SD,1995,3,167.24
SD,1995,4,170.32
SD,1996,1,173.1
SD,1996,2,172.52
SD,1996,3,174.95
SD,1996,4,173.97
SD,1997,1,176.83
SD,1997,2,179.7
SD,1997,3,181.52
SD,1997,4,184.06
SD,1998,1,186.74
SD,1998,2,187.64
SD,1998,3,189.01
SD,1998,4,188.93
SD,1999,1,191.9
SD,1999,2,194.24
SD,1999,3,195.21
SD,1999,4,196.34
SD,2000,1,197.51
SD,2000,2,201.25
SD,2000,3,204.75
SD,2000,4,204.9
SD,2001,1,209.27
SD,2001,2,212.4
SD,2001,3,214.23
SD,2001,4,215.15
SD,2002,1,218.11
SD,2002,2,221.09
SD,2002,3,223.71
SD,2002,4,225.07
SD,2003,1,227.04
SD,2003,2,228.26
SD,2003,3,232.4
SD,2003,4,237.31
SD,2004,1,237.95
SD,2004,2,242.25
SD,2004,3,247.17
SD,2004,4,250.5
SD,2005,1,254.05
SD,2005,2,260.09
SD,2005,3,264.05
SD,2005,4,268.26
SD,2006,1,268.16
SD,2006,2,272.53
SD,2006,3,277.16
SD,2006,4,278
SD,2007,1,281.05
SD,2007,2,283.81
SD,2007,3,285.93
SD,2007,4,288.15
SD,2008,1,291.32
SD,2008,2,291.8
SD,2008,3,291.45
SD,2008,4,293.5
SD,2009,1,296.11
SD,2009,2,294.9
SD,2009,3,291.52
SD,2009,4,290.41
SD,2010,1,288.59
SD,2010,2,288.17
SD,2010,3,292.73
SD,2010,4,292.97
SD,2011,1,291.31
SD,2011,2,288.8
SD,2011,3,291.69
SD,2011,4,293.34
SD,2012,1,293.3
SD,2012,2,295.03
SD,2012,3,296.47
SD,2012,4,300.19
SD,2013,1,303.21
SD,2013,2,304.51
SD,2013,3,308.6
SD,2013,4,309.9
SD,2014,1,309.38
SD,2014,2,314.63
SD,2014,3,317.39
SD,2014,4,320.37
SD,2015,1,323.15
SD,2015,2,327.24
SD,2015,3,330.8
SD,2015,4,334.49
SD,2016,1,337.15
SD,2016,2,340.3
SD,2016,3,346.96
SD,2016,4,349.1
SD,2017,1,351.76
SD,2017,2,359.67
SD,2017,3,364.36
SD,2017,4,365.9
SD,2018,1,370.36
SD,2018,2,374.49
SD,2018,3,379.57
SD,2018,4,383.52
SD,2019,1,385.78
SD,2019,2,391.27
SD,2019,3,396.37
SD,2019,4,401.06
SD,2020,1,406.38
SD,2020,2,408.31
SD,2020,3,413.64
SD,2020,4,424.02
SD,2021,1,429.79
SD,2021,2,458.26
SD,2021,3,484.06
SD,2021,4,502.67
TN,1975,1,68.03
TN,1975,2,68.78
TN,1975,3,67.74
TN,1975,4,70.93
TN,1976,1,69.92
TN,1976,2,68.58
TN,1976,3,71.4
TN,1976,4,71.62
TN,1977,1,74.97
TN,1977,2,77.42
TN,1977,3,78.17
TN,1977,4,79.68
TN,1978,1,84.67
TN,1978,2,83.42
TN,1978,3,87.05
TN,1978,4,90.61
TN,1979,1,90.83
TN,1979,2,91.89
TN,1979,3,96.72
TN,1979,4,96.31
TN,1980,1,100
TN,1980,2,100.21
TN,1980,3,99.39
TN,1980,4,100.29
TN,1981,1,96.49
TN,1981,2,106.46
TN,1981,3,108.38
TN,1981,4,97.56
TN,1982,1,105.89
TN,1982,2,98.82
TN,1982,3,105.75
TN,1982,4,103.69
TN,1983,1,110.33
TN,1983,2,110.66
TN,1983,3,112.25
TN,1983,4,113.83
TN,1984,1,110.2
TN,1984,2,116.33
TN,1984,3,109.65
TN,1984,4,119.04
TN,1985,1,121.05
TN,1985,2,121.89
TN,1985,3,124.25
TN,1985,4,125.75
TN,1986,1,128.48
TN,1986,2,130.47
TN,1986,3,132.66
TN,1986,4,134.59
TN,1987,1,138.08
TN,1987,2,140.55
TN,1987,3,140.84
TN,1987,4,142.76
TN,1988,1,143.91
TN,1988,2,144.67
TN,1988,3,144.7
TN,1988,4,144.35
TN,1989,1,145.27
TN,1989,2,146.24
TN,1989,3,146.84
TN,1989,4,146.95
TN,1990,1,147.43
TN,1990,2,147.22
TN,1990,3,147.02
TN,1990,4,146.54
TN,1991,1,147.83
TN,1991,2,148.53
TN,1991,3,148.87
TN,1991,4,151.28
TN,1992,1,152.6
TN,1992,2,152.16
TN,1992,3,155.53
TN,1992,4,155.34
TN,1993,1,155.96
TN,1993,2,158.18
TN,1993,3,160.25
TN,1993,4,161.89
TN,1994,1,163.62
TN,1994,2,165.85
TN,1994,3,168.4
TN,1994,4,169.58
TN,1995,1,172.07
TN,1995,2,175.39
TN,1995,3,177.96
TN,1995,4,180.53
TN,1996,1,183.39
TN,1996,2,185.08
TN,1996,3,187.23
TN,1996,4,188.83
TN,1997,1,191.31
TN,1997,2,192.96
TN,1997,3,195.4
TN,1997,4,198.11
TN,1998,1,201.62
TN,1998,2,203.07
TN,1998,3,205.58
TN,1998,4,207.95
TN,1999,1,209.91
TN,1999,2,210.42
TN,1999,3,211.7
TN,1999,4,212.51
TN,2000,1,214.4
TN,2000,2,215.59
TN,2000,3,217.72
TN,2000,4,219.68
TN,2001,1,225.14
TN,2001,2,226.3
TN,2001,3,227.72
TN,2001,4,230.42
TN,2002,1,231.49
TN,2002,2,231.9
TN,2002,3,235.29
TN,2002,4,237.38
TN,2003,1,238.94
TN,2003,2,240.96
TN,2003,3,242.55
TN,2003,4,245.15
TN,2004,1,247.19
TN,2004,2,249.97
TN,2004,3,253.51
TN,2004,4,256.59
TN,2005,1,260.19
TN,2005,2,265.87
TN,2005,3,271.21
TN,2005,4,275.56
TN,2006,1,280.11
TN,2006,2,285.51
TN,2006,3,289.12
TN,2006,4,294.45
TN,2007,1,297.28
TN,2007,2,300.87
TN,2007,3,301.18
TN,2007,4,303.3
TN,2008,1,304.56
TN,2008,2,303.43
TN,2008,3,298.87
TN,2008,4,300.17
TN,2009,1,302.8
TN,2009,2,299.7
TN,2009,3,292.82
TN,2009,4,289.94
TN,2010,1,287.18
TN,2010,2,285.86
TN,2010,3,289.97
TN,2010,4,287.88
TN,2011,1,281.01
TN,2011,2,277.43
TN,2011,3,280.61
TN,2011,4,281.4
TN,2012,1,278.96
TN,2012,2,277.75
TN,2012,3,280.85
TN,2012,4,281.39
TN,2013,1,281.59
TN,2013,2,284.18
TN,2013,3,284.84
TN,2013,4,286.49
TN,2014,1,288.1
TN,2014,2,293.97
TN,2014,3,296.4
TN,2014,4,300.52
TN,2015,1,303.2
TN,2015,2,306.85
TN,2015,3,312.1
TN,2015,4,315.01
TN,2016,1,319.16
TN,2016,2,325.07
TN,2016,3,331
TN,2016,4,335.47
TN,2017,1,339.4
TN,2017,2,347.91
TN,2017,3,354.95
TN,2017,4,359.45
TN,2018,1,364.93
TN,2018,2,373.14
TN,2018,3,378.57
TN,2018,4,382.36
TN,2019,1,386.4
TN,2019,2,393.95
TN,2019,3,399.75
TN,2019,4,404.67
TN,2020,1,410.63
TN,2020,2,414.99
TN,2020,3,424.18
TN,2020,4,434.13
TN,2021,1,446.46
TN,2021,2,473.03
TN,2021,3,505.35
TN,2021,4,531.66
TX,1975,1,55.55
TX,1975,2,58.51
TX,1975,3,56.06
TX,1975,4,59.36
TX,1976,1,58.7
TX,1976,2,63.51
TX,1976,3,63.28
TX,1976,4,63.05
TX,1977,1,65.95
TX,1977,2,71.56
TX,1977,3,69.31
TX,1977,4,73.4
TX,1978,1,76.66
TX,1978,2,78.89
TX,1978,3,81.29
TX,1978,4,85.52
TX,1979,1,89.47
TX,1979,2,92.76
TX,1979,3,95.16
TX,1979,4,96.99
TX,1980,1,100
TX,1980,2,104.45
TX,1980,3,103.91
TX,1980,4,105.65
TX,1981,1,104.49
TX,1981,2,111.13
TX,1981,3,114.44
TX,1981,4,112.34
TX,1982,1,122.46
TX,1982,2,119.12
TX,1982,3,118.15
TX,1982,4,120.96
TX,1983,1,125.61
TX,1983,2,125.86
TX,1983,3,125.69
TX,1983,4,126.18
TX,1984,1,125.11
TX,1984,2,126.23
TX,1984,3,128.62
TX,1984,4,128.05
TX,1985,1,126.66
TX,1985,2,127.75
TX,1985,3,127.68
TX,1985,4,126.45
TX,1986,1,129.46
TX,1986,2,131.51
TX,1986,3,128.83
TX,1986,4,126.51
TX,1987,1,126.82
TX,1987,2,123.07
TX,1987,3,118.26
TX,1987,4,114.64
TX,1988,1,114.67
TX,1988,2,116.62
TX,1988,3,113.96
